,orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,_merge_x,productName,quantityPerUnit,ProdUnitPrice,discontinued,categoryID,categoryName,description,_merge_y,companyNameShipper,CustomerCompanyName,CustomertName,contactTitle,CustomerCity,CustomerCountry,employeeName,EmployeeTitle,EmployeeCity,EmployeeCountry,EmpReportsTo,SalesAmount(USD),OrderYear,OrderMonth,OrderQuarter,daysToShip
1482,10815,33,2.5,16,0.0,SAVEA,2,2015-01-05,2015-02-02,2015-01-14,3,14.62,both,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Andrew Fuller,Vice President Sales,New York,USA,,40.0,2015,January,Q1,9.0
1483,10816,38,263.5,30,0.05,GREAL,4,2015-01-06,2015-02-03,2015-02-04,2,719.78,both,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,7904.95,2015,January,Q1,29.0
1484,10816,62,49.3,20,0.05,GREAL,4,2015-01-06,2015-02-03,2015-02-04,2,719.78,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,985.95,2015,January,Q1,29.0
1485,10817,26,31.23,40,0.15,KOENE,3,2015-01-06,2015-01-20,2015-01-13,2,306.07,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1249.05,2015,January,Q1,7.0
1486,10817,38,263.5,30,0.0,KOENE,3,2015-01-06,2015-01-20,2015-01-13,2,306.07,both,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,7905.0,2015,January,Q1,7.0
1487,10817,40,18.4,60,0.15,KOENE,3,2015-01-06,2015-01-20,2015-01-13,2,306.07,both,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,both,United Package,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1103.85,2015,January,Q1,7.0
1488,10817,62,49.3,25,0.15,KOENE,3,2015-01-06,2015-01-20,2015-01-13,2,306.07,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1232.35,2015,January,Q1,7.0
1489,10818,32,32.0,20,0.0,MAGAA,7,2015-01-07,2015-02-04,2015-01-12,3,65.48,both,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Robert King,Sales Representative,London,UK,Steven Buchanan,640.0,2015,January,Q1,5.0
1490,10818,41,9.65,20,0.0,MAGAA,7,2015-01-07,2015-02-04,2015-01-12,3,65.48,both,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Robert King,Sales Representative,London,UK,Steven Buchanan,193.0,2015,January,Q1,5.0
1491,10819,43,46.0,7,0.0,CACTU,2,2015-01-07,2015-02-04,2015-01-16,3,19.76,both,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,Andrew Fuller,Vice President Sales,New York,USA,,322.0,2015,January,Q1,9.0
1492,10819,75,7.75,20,0.0,CACTU,2,2015-01-07,2015-02-04,2015-01-16,3,19.76,both,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,Andrew Fuller,Vice President Sales,New York,USA,,155.0,2015,January,Q1,9.0
1493,10820,56,38.0,30,0.0,RATTC,3,2015-01-07,2015-02-04,2015-01-13,2,37.52,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1140.0,2015,January,Q1,6.0
1494,10821,35,18.0,20,0.0,SPLIR,1,2015-01-08,2015-02-05,2015-01-15,1,36.68,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,360.0,2015,January,Q1,7.0
1495,10821,51,53.0,6,0.0,SPLIR,1,2015-01-08,2015-02-05,2015-01-15,1,36.68,both,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,both,Speedy Express,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,318.0,2015,January,Q1,7.0
1496,10822,62,49.3,3,0.0,TRAIH,6,2015-01-08,2015-02-05,2015-01-16,3,7.0,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,Kirkland,USA,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,147.89999999999998,2015,January,Q1,8.0
1497,10822,70,15.0,6,0.0,TRAIH,6,2015-01-08,2015-02-05,2015-01-16,3,7.0,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,Kirkland,USA,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,90.0,2015,January,Q1,8.0
1498,10823,11,21.0,20,0.1,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,United Package,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,419.9,2015,January,Q1,4.0
1499,10823,57,19.5,15,0.0,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,both,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,292.5,2015,January,Q1,4.0
1500,10823,59,55.0,40,0.1,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,United Package,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,2199.9,2015,January,Q1,4.0
1501,10823,77,13.0,15,0.1,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,both,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,194.9,2015,January,Q1,4.0
1502,10824,41,9.65,12,0.0,FOLKO,8,2015-01-09,2015-02-06,2015-01-30,1,1.23,both,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,both,Speedy Express,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,115.80000000000001,2015,January,Q1,21.0
1503,10824,70,15.0,9,0.0,FOLKO,8,2015-01-09,2015-02-06,2015-01-30,1,1.23,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,135.0,2015,January,Q1,21.0
1504,10825,26,31.23,12,0.0,DRACD,1,2015-01-09,2015-02-06,2015-01-14,1,79.25,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,374.76,2015,January,Q1,5.0
1505,10825,53,32.8,20,0.0,DRACD,1,2015-01-09,2015-02-06,2015-01-14,1,79.25,both,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,656.0,2015,January,Q1,5.0
1506,10826,31,12.5,35,0.0,BLONP,6,2015-01-12,2015-02-09,2015-02-06,1,7.09,both,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,both,Speedy Express,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,437.5,2015,January,Q1,25.0
1507,10826,57,19.5,15,0.0,BLONP,6,2015-01-12,2015-02-09,2015-02-06,1,7.09,both,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,292.5,2015,January,Q1,25.0
1508,10827,10,31.0,15,0.0,BONAP,1,2015-01-12,2015-01-26,2015-02-06,2,63.54,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Bon app',Laurence Lebihan,Owner,Marseille,France,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,465.0,2015,January,Q1,25.0
1509,10827,39,18.0,21,0.0,BONAP,1,2015-01-12,2015-01-26,2015-02-06,2,63.54,both,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Bon app',Laurence Lebihan,Owner,Marseille,France,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,378.0,2015,January,Q1,25.0
1510,10828,20,81.0,5,0.0,RANCH,9,2015-01-13,2015-01-27,2015-02-04,1,90.85,both,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,405.0,2015,January,Q1,22.0
1511,10828,38,263.5,2,0.0,RANCH,9,2015-01-13,2015-01-27,2015-02-04,1,90.85,both,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,527.0,2015,January,Q1,22.0
1512,10829,2,19.0,10,0.0,ISLAT,9,2015-01-13,2015-02-10,2015-01-23,1,154.72,both,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,190.0,2015,January,Q1,10.0
1513,10829,8,40.0,20,0.0,ISLAT,9,2015-01-13,2015-02-10,2015-01-23,1,154.72,both,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,800.0,2015,January,Q1,10.0
1514,10829,13,6.0,10,0.0,ISLAT,9,2015-01-13,2015-02-10,2015-01-23,1,154.72,both,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,both,Speedy Express,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,60.0,2015,January,Q1,10.0
1515,10829,60,34.0,21,0.0,ISLAT,9,2015-01-13,2015-02-10,2015-01-23,1,154.72,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,714.0,2015,January,Q1,10.0
1516,10830,6,25.0,6,0.0,TRADH,4,2015-01-13,2015-02-24,2015-01-21,2,81.83,both,Grandma's Boysenberry Spread,12 - 8 oz jars,25.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,150.0,2015,January,Q1,8.0
1517,10830,39,18.0,28,0.0,TRADH,4,2015-01-13,2015-02-24,2015-01-21,2,81.83,both,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,504.0,2015,January,Q1,8.0
1518,10830,60,34.0,30,0.0,TRADH,4,2015-01-13,2015-02-24,2015-01-21,2,81.83,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,United Package,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1020.0,2015,January,Q1,8.0
1519,10830,68,12.5,24,0.0,TRADH,4,2015-01-13,2015-02-24,2015-01-21,2,81.83,both,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,300.0,2015,January,Q1,8.0
1520,10831,19,9.2,2,0.0,SANTG,3,2015-01-14,2015-02-11,2015-01-23,2,72.19,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,18.4,2015,January,Q1,9.0
1521,10831,35,18.0,8,0.0,SANTG,3,2015-01-14,2015-02-11,2015-01-23,2,72.19,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,144.0,2015,January,Q1,9.0
1522,10831,38,263.5,8,0.0,SANTG,3,2015-01-14,2015-02-11,2015-01-23,2,72.19,both,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,2108.0,2015,January,Q1,9.0
1523,10831,43,46.0,9,0.0,SANTG,3,2015-01-14,2015-02-11,2015-01-23,2,72.19,both,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,414.0,2015,January,Q1,9.0
1524,10832,13,6.0,3,0.2,LAMAI,2,2015-01-14,2015-02-11,2015-01-19,2,43.26,both,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,both,United Package,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,,17.8,2015,January,Q1,5.0
1525,10832,25,14.0,10,0.2,LAMAI,2,2015-01-14,2015-02-11,2015-01-19,2,43.26,both,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,,139.8,2015,January,Q1,5.0
1526,10832,44,19.45,16,0.2,LAMAI,2,2015-01-14,2015-02-11,2015-01-19,2,43.26,both,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,,311.0,2015,January,Q1,5.0
1527,10832,64,33.25,3,0.0,LAMAI,2,2015-01-14,2015-02-11,2015-01-19,2,43.26,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,,99.75,2015,January,Q1,5.0
1528,10833,7,30.0,20,0.1,OTTIK,6,2015-01-15,2015-02-12,2015-01-23,2,71.49,both,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Produce,Dried fruit and bean curd,both,United Package,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,599.9,2015,January,Q1,8.0
1529,10833,31,12.5,9,0.1,OTTIK,6,2015-01-15,2015-02-12,2015-01-23,2,71.49,both,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,both,United Package,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,112.4,2015,January,Q1,8.0
1530,10833,53,32.8,9,0.1,OTTIK,6,2015-01-15,2015-02-12,2015-01-23,2,71.49,both,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,both,United Package,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,295.09999999999997,2015,January,Q1,8.0
1531,10834,29,123.79,8,0.05,TRADH,1,2015-01-15,2015-02-12,2015-01-19,3,29.78,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,Federal Shipping,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,990.2700000000001,2015,January,Q1,4.0
1532,10834,30,25.89,20,0.05,TRADH,1,2015-01-15,2015-02-12,2015-01-19,3,29.78,both,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,517.75,2015,January,Q1,4.0
1533,10835,59,55.0,15,0.0,ALFKI,1,2015-01-15,2015-02-12,2015-01-21,3,69.53,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,825.0,2015,January,Q1,6.0
1534,10835,77,13.0,2,0.2,ALFKI,1,2015-01-15,2015-02-12,2015-01-21,3,69.53,both,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,25.8,2015,January,Q1,6.0
1535,10836,22,21.0,52,0.0,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,both,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,Steven Buchanan,1092.0,2015,January,Q1,5.0
1536,10836,35,18.0,6,0.0,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,Steven Buchanan,108.0,2015,January,Q1,5.0
1537,10836,57,19.5,24,0.0,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,both,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,Steven Buchanan,468.0,2015,January,Q1,5.0
1538,10836,60,34.0,60,0.0,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,Steven Buchanan,2040.0,2015,January,Q1,5.0
1539,10836,64,33.25,30,0.0,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,Steven Buchanan,997.5,2015,January,Q1,5.0
1540,10837,13,6.0,6,0.0,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,both,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,36.0,2015,January,Q1,7.0
1541,10837,40,18.4,25,0.0,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,both,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,459.99999999999994,2015,January,Q1,7.0
1542,10837,47,9.5,40,0.25,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,both,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,379.75,2015,January,Q1,7.0
1543,10837,76,18.0,21,0.25,BERGS,9,2015-01-16,2015-02-13,2015-01-23,3,13.32,both,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,377.75,2015,January,Q1,7.0
1544,10838,1,18.0,4,0.25,LINOD,3,2015-01-19,2015-02-16,2015-01-23,3,59.28,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,71.75,2015,January,Q1,4.0
1545,10838,18,62.5,25,0.25,LINOD,3,2015-01-19,2015-02-16,2015-01-23,3,59.28,both,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Seafood,Seaweed and fish,both,Federal Shipping,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1562.25,2015,January,Q1,4.0
1546,10838,36,19.0,50,0.25,LINOD,3,2015-01-19,2015-02-16,2015-01-23,3,59.28,both,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,949.75,2015,January,Q1,4.0
1547,10839,58,13.25,30,0.1,TRADH,3,2015-01-19,2015-02-16,2015-01-22,3,35.43,both,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,397.4,2015,January,Q1,3.0
1548,10839,72,34.8,15,0.1,TRADH,3,2015-01-19,2015-02-16,2015-01-22,3,35.43,both,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,both,Federal Shipping,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,521.9,2015,January,Q1,3.0
1549,10840,25,14.0,6,0.2,LINOD,4,2015-01-19,2015-03-02,2015-02-16,2,2.71,both,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,83.8,2015,January,Q1,28.0
1550,10840,39,18.0,10,0.2,LINOD,4,2015-01-19,2015-03-02,2015-02-16,2,2.71,both,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,179.8,2015,January,Q1,28.0
1551,10841,10,31.0,16,0.0,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,496.0,2015,January,Q1,9.0
